id,node1,node2,is_linked,max_flow
6385,5675,5802,1,1
6386,6262,6286,1,1
6387,3001,5421,0,2
6388,6452,6899,0,1
6389,840,7283,1,7
6390,3003,3930,0,1
6391,360,4144,1,3
6392,1289,5783,1,3
6393,3731,6774,0,1
6394,500,2396,0,1
6395,1936,4146,1,1
6396,4239,4257,0,3
6397,1722,4621,0,1
6398,2456,3300,1,4
6399,485,1235,0,1
6400,6991,7165,0,1
6401,2676,3288,0,1
6402,1924,4727,1,1
6403,381,4336,0,1
6404,1597,6883,0,1
6405,722,5560,1,2
6406,4304,5837,1,1
6407,1734,3809,1,2
6408,1148,4296,1,6
6409,456,1966,1,1
6410,4692,7283,1,5
6411,1291,5388,1,1
6412,5421,5967,1,2
6413,3350,4922,0,4
6414,5491,7511,0,3
6415,3290,4257,1,2
6416,220,4265,0,1
6417,3686,7154,0,4
6418,1523,7082,1,1
6419,5007,5279,0,1
6420,161,6784,1,2
6421,3153,3410,0,2
6422,4039,4990,0,2
6423,1526,5227,0,1
6424,2352,3363,0,1
6425,3887,6949,0,1
6426,2743,3972,0,1
6427,6698,7242,0,1
6428,2831,3809,1,1
6429,3132,6258,1,1
6430,2637,3288,0,1
6431,5294,6812,1,10
6432,2675,4859,1,4
6433,1753,6144,1,1
6434,4313,6439,1,1
6435,1570,3809,1,5
6436,606,2965,0,1
6437,1320,2392,0,3
6438,4594,7256,0,1
6439,2494,6560,1,2
6440,3806,5405,1,1
6441,4310,7555,0,2
6442,3255,7425,0,1
6443,4478,5835,0,1
6444,208,7493,0,1
6445,1699,3966,1,12
6446,835,4886,0,1
6447,368,2980,1,8
6448,4663,5132,1,1
6449,613,3192,1,1
6450,809,6366,0,1
6451,87,960,0,6
6452,165,1656,0,1
6453,2069,6262,1,1
6454,997,6525,1,1
6455,186,4310,1,2
6456,1042,1436,0,2
6457,574,5705,0,1
6458,2441,4131,0,1
6459,4103,6870,1,1
6460,3776,5602,0,1
6461,2786,4333,0,2
6462,1394,6169,0,1
6463,4571,7426,1,3
6464,2282,3654,0,1
6465,3439,6542,1,2
6466,6232,7317,0,2
6467,1766,1766,1,0
6468,4235,6260,1,2
6469,1962,3778,0,1
6470,1699,5787,1,5
6471,2977,6053,0,1
6472,2706,7154,1,4
6473,794,3094,0,1
6474,3312,7560,0,1
6475,3911,4616,0,1
6476,1593,5458,1,2
6477,3056,7383,0,2
6478,4157,6979,1,2
6479,887,1580,1,6
6480,1071,3321,0,2
6481,4199,5132,1,2
6482,991,7318,0,1
6483,332,6254,0,2
6484,2101,7403,0,2
6485,1485,4862,0,2
6486,1451,6038,0,3
6487,2689,3058,0,1
6488,2343,5790,1,1
6489,691,4298,0,1
6490,1548,4372,0,1
6491,3730,3809,1,1
6492,2668,4157,0,1
6493,231,2975,1,2
6494,740,1580,1,5
6495,1161,6162,1,1
6496,3637,5640,0,1
6497,351,3080,0,1
6498,5191,6626,1,1
6499,3156,5294,1,1
6500,1124,4851,1,2
6501,824,7283,1,8
6502,592,6025,1,1
6503,3693,3809,1,1
6504,2702,2760,0,1
6505,736,6492,1,1
6506,887,1466,1,1
6507,3265,4332,0,1
6508,771,911,1,1
6509,2284,2807,0,4
6510,464,2556,1,5
6511,1636,2466,0,1
6512,5188,5651,1,1
6513,1481,1583,0,1
6514,1050,3341,1,3
6515,3992,4610,0,1
6516,5691,6587,1,1
6517,342,3776,0,2
6518,336,904,0,1
6519,2595,3115,1,1
6520,392,5255,1,1
6521,1226,4164,0,1
6522,836,4257,1,10
6523,2797,5618,1,1
6524,1471,3809,1,1
6525,4357,5698,0,1
6526,1050,4873,0,1
6527,977,5811,1,1
6528,1796,2241,1,2
6529,1230,2249,1,3
6530,1751,3809,1,7
6531,2723,5016,0,2
6532,3966,7400,0,1
6533,2287,6435,0,1
6534,1080,4201,1,1
6535,1128,5636,1,4
6536,914,3960,1,4
6537,1465,1467,1,1
6538,5100,7124,0,1
6539,533,880,1,3
6540,2403,4015,1,4
6541,1703,3809,1,1
6542,696,5722,0,1
6543,216,1589,0,1
6544,2729,3744,0,1
6545,5497,6311,0,1
6546,1249,2229,0,1
6547,250,1558,0,1
6548,1748,2427,0,1
6549,3911,4610,0,1
6550,3625,3809,1,1
6551,3001,4235,1,2
6552,6,4809,1,2
6553,2140,6860,1,2
6554,3505,3615,0,2
6555,964,4310,0,1
6556,2172,4583,0,1
6557,5208,5799,0,1
6558,3350,6763,1,5
6559,5090,5695,0,1
6560,3642,5271,0,1
6561,3158,5681,0,1
6562,1386,4086,1,1
6563,1344,3809,1,1
6564,3574,3837,0,2
6565,1643,6352,0,1
6566,2704,4764,1,2
6567,1230,3544,1,3
6568,2857,3705,1,7
6569,1666,2706,1,7
6570,623,4193,0,1
6571,2037,4098,0,1
6572,597,6133,0,1
6573,4270,7118,0,1
6574,824,3809,1,8
6575,3647,3772,0,2
6576,432,1731,1,5
6577,993,2879,0,1
6578,154,4640,0,1
6579,2458,6308,0,2
6580,3422,5803,0,1
6581,2037,4458,0,1
6582,3836,5183,1,2
6583,1638,2369,1,2
6584,2000,5549,1,1
6585,1508,2649,0,1
6586,940,3645,0,1
6587,262,5342,1,1
6588,323,3526,1,2
6589,4492,5864,1,4
6590,574,4869,1,1
6591,2301,3094,0,1
6592,1685,2060,1,2
6593,3274,4969,0,2
6594,4746,6812,1,7
6595,2010,3809,1,1
6596,81,6347,1,1
6597,4870,7198,0,1
6598,154,1423,1,1
6599,3283,6558,0,3
6600,4687,6426,1,3
6601,3757,6484,0,2
6602,1369,4216,1,1
6603,3155,6870,1,2
6604,894,2111,0,2
6605,532,7248,0,2
6606,3767,3809,1,1
6607,2629,3835,0,2
6608,3141,3672,1,1
6609,3533,4379,0,1
6610,2635,4313,1,2
6611,511,2382,0,1
6612,10,2187,1,8
6613,1549,2861,0,2
6614,5357,5811,1,1
6615,2857,4447,1,6
6616,941,3664,1,1
6617,1699,5875,1,5
6618,2307,3761,1,1
6619,184,4938,0,1
6620,4045,4116,0,1
6621,433,3968,0,1
6622,242,394,0,1
6623,1776,7161,1,3
6624,702,4632,1,3
6625,4318,6983,0,1
6626,4883,5645,1,2
6627,239,3652,0,1
6628,4862,5896,1,2
6629,1650,7174,0,1
6630,1950,3128,0,1
6631,1690,3468,1,3
6632,2458,2666,1,1
6633,3251,4733,0,1
6634,3413,6126,0,1
6635,3891,4807,1,1
6636,1803,4658,1,1
6637,1289,2330,1,5
6638,1995,2629,0,7
6639,5513,6090,0,1
6640,1289,6898,1,5
6641,2482,2894,0,1
6642,2651,4046,0,1
6643,3396,4760,0,1
6644,3547,5836,0,1
6645,785,3586,1,3
6646,2004,5007,0,2
6647,157,2366,0,1
6648,3164,6404,0,1
6649,842,3571,0,1
6650,2369,3975,1,2
6651,2280,5740,1,7
6652,4779,4859,1,1
6653,2824,7207,1,1
6654,2564,7272,1,2
6655,3734,5658,1,1
6656,2637,3966,1,5
6657,2071,2475,1,3
6658,3373,4187,1,5
6659,1655,5140,0,4
6660,3976,7207,1,11
6661,2284,2330,1,4
6662,1369,2385,1,1
6663,508,7190,1,4
6664,638,6687,0,1
6665,6118,7431,0,1
6666,5277,6571,1,1
6667,2212,5560,1,8
6668,1989,3809,1,1
6669,2419,5083,1,1
6670,2861,4951,1,2
6671,2368,6025,0,1
6672,2867,6139,0,2
6673,664,1815,0,3
6674,3362,5500,1,2
6675,926,3058,0,1
6676,4827,6416,1,1
6677,1962,7482,0,1
6678,2737,4203,1,1
6679,2458,6666,1,1
6680,3209,3393,0,2
6681,2880,3976,1,5
6682,2538,5946,0,1
6683,3244,5895,1,2
6684,285,5317,0,1
6685,6542,7002,1,4
6686,81,1419,0,1
6687,1583,2913,0,1
6688,453,4879,0,1
6689,4585,5422,0,1
6690,437,4986,0,1
6691,2688,7223,1,3
6692,828,3682,0,1
6693,626,966,0,1
6694,2889,6856,1,2
6695,1722,5329,0,1
6696,2233,6434,1,4
6697,2901,7479,1,9
6698,162,4396,1,2
6699,4159,4927,0,1
6700,2349,3809,1,1
6701,1682,3251,0,1
6702,1588,3809,1,4
6703,1672,3181,1,7
6704,1662,4642,1,2
6705,1424,1928,0,2
6706,1347,3393,0,1
6707,5239,6323,0,1
6708,2171,6374,1,9
6709,4388,7009,0,1
6710,2615,6086,0,1
6711,598,2635,0,2
6712,5074,5328,0,1
6713,6888,7064,0,1
6714,3169,4504,0,1
6715,6034,6259,1,1
6716,2531,4021,0,1
6717,719,3400,1,2
6718,3951,7394,0,1
6719,1868,2501,1,4
6720,4551,5624,1,1
6721,1139,6108,1,2
6722,5422,6694,1,1
6723,2605,6109,0,1
6724,1183,6052,0,1
6725,2316,5560,1,2
6726,840,4201,1,7
6727,1436,5489,0,2
6728,178,6290,0,1
6729,853,6320,0,1
6730,463,691,0,1
6731,1959,3491,0,2
6732,6799,7183,0,2
6733,5488,6416,1,1
6734,1681,4238,1,3
6735,1838,6500,1,2
6736,3110,3809,1,1
6737,1157,1654,1,4
6738,3319,5328,0,1
6739,4767,6551,1,1
6740,150,5794,0,1
6741,26,2556,1,5
6742,3301,5929,1,1
6743,4404,6225,1,2
6744,2282,2728,0,1
6745,5606,6660,0,1
6746,1979,6186,0,1
6747,2307,2729,0,1
6748,7289,7423,0,1
6749,970,4346,0,1
6750,309,674,1,1
6751,360,494,1,4
6752,1128,4996,0,2
6753,687,4837,0,1
6754,1276,4708,1,1
6755,2176,5410,0,1
6756,3126,3814,1,1
6757,1952,5906,0,1
6758,3003,4029,0,1
6759,219,599,0,1
6760,2240,3511,1,2
6761,4725,5082,1,1
6762,5001,7272,1,1
6763,2403,5740,0,7
6764,4585,6104,1,5
6765,67,3563,0,1
6766,1406,1730,0,1
6767,2435,2732,1,3
6768,271,5967,1,4
6769,1112,5349,1,1
6770,4056,4905,0,2
6771,4465,6036,1,1
6772,1826,2365,0,1
6773,606,5410,0,3
6774,1902,6724,1,4
6775,5880,7012,0,1
6776,836,7283,1,18
6777,2118,2856,1,1
6778,2760,3809,1,1
6779,5192,7383,1,1
6780,2543,7482,0,1
6781,2672,4206,0,1
6782,1776,7190,1,4
6783,417,3918,0,4
6784,2367,2412,1,1
6785,3103,4046,0,2
6786,440,2363,0,2
6787,1419,3313,0,1
6788,2910,3809,1,1
6789,3538,3728,0,1
6790,1925,7329,1,1
6791,2816,5041,1,2
6792,2084,5423,0,1
6793,2072,2880,0,1
6794,159,863,0,1
6795,6757,7562,0,1
6796,914,3146,1,4
6797,174,837,1,7
6798,1815,6682,0,1
6799,4164,5571,0,1
6800,2723,5967,1,2
6801,247,3482,1,1
6802,844,2983,0,1
6803,598,4280,0,2
6804,272,889,1,1
6805,2640,4787,1,4
6806,391,729,1,1
6807,87,733,0,1
6808,274,5070,1,1
6809,892,4383,1,3
6810,3962,5211,1,1
6811,4578,6902,0,2
6812,3476,5065,1,1
6813,796,4207,0,1
6814,4016,5423,1,2
6815,2764,3557,1,3
6816,6129,6567,1,1
6817,3964,4516,0,1
6818,1986,4398,1,1
6819,1950,2782,1,1
6820,2113,2702,0,5
6821,3087,3332,1,10
6822,4486,7173,0,1
6823,1370,2763,0,1
6824,1370,3544,1,5
6825,3464,6302,0,1
6826,2913,4638,0,1
6827,3332,7223,1,10
6828,5366,6359,1,1
6829,2749,5330,1,1
6830,285,5880,0,1
6831,2773,6423,0,1
6832,298,2549,1,2
6833,1561,3131,1,4
6834,815,6414,1,2
6835,3707,6705,1,2
6836,2095,3314,1,4
6837,2412,2529,1,4
6838,644,1867,0,1
6839,2187,6423,1,6
6840,2442,3682,1,6
6841,2553,4501,1,1
6842,3470,5464,1,2
6843,291,1939,0,3
6844,3589,5625,1,3
6845,1051,3252,1,1
6846,1421,2316,0,2
6847,1180,4681,0,1
6848,2908,3577,0,1
6849,3154,6024,1,6
6850,1758,6949,0,1
6851,1762,5769,1,1
6852,2460,3678,0,1
6853,1000,6433,0,1
6854,106,970,1,1
6855,1080,6571,0,1
6856,3871,3960,1,1
6857,2284,3809,1,4
6858,1196,7390,0,1
6859,2462,5349,1,1
6860,3034,3497,1,1
6861,7089,7405,1,1
6862,385,2223,0,1
6863,3654,6247,0,1
6864,28,5166,0,1
6865,979,6318,1,1
6866,3213,3634,1,2
6867,4225,6874,1,1
6868,87,4156,1,1
6869,1838,5740,1,3
6870,425,3809,1,2
6871,2185,3360,0,1
6872,3464,4748,0,1
6873,1363,6416,1,9
6874,1651,6129,0,1
6875,1883,6232,1,3
6876,2210,2501,1,1
6877,687,2015,0,1
6878,5489,6879,1,2
6879,1330,7416,0,3
6880,691,5560,0,1
6881,352,1989,0,1
6882,6320,6783,0,1
6883,985,1102,1,1
6884,4173,4447,0,1
6885,174,6799,1,8
6886,164,2253,1,3
6887,4583,6906,0,1
6888,2769,3809,1,1
6889,3363,3363,1,0
6890,566,2691,0,1
6891,395,5383,1,3
6892,2392,4148,0,2
6893,3330,6614,1,3
6894,179,2352,1,3
6895,6191,7207,0,1
6896,238,1518,0,1
6897,1694,6357,0,1
6898,4492,6924,1,4
6899,4813,7256,0,1
6900,1630,4718,1,3
6901,3608,3809,1,2
6902,1050,2555,1,1
6903,1648,5001,0,1
6904,1626,1995,1,3
6905,4610,5163,0,1
6906,1751,2216,1,5
6907,2031,2498,1,1
6908,1131,1553,0,1
6909,2240,4624,1,4
6910,2901,3400,0,2
6911,1003,5681,0,2
6912,4146,7082,1,12
6913,1785,6291,0,1
6914,2464,2733,1,1
6915,294,4231,1,2
6916,1091,7177,0,1
6917,1436,7511,1,2
6918,1686,3760,1,5
6919,3166,6563,0,1
6920,3657,5147,0,1
6921,3119,3734,0,1
6922,1576,2536,1,2
6923,2085,6763,0,2
6924,336,939,0,1
6925,1481,2741,0,2
6926,3511,3560,0,2
6927,2715,5515,0,1
6928,3745,7301,0,1
6929,624,6743,1,2
6930,1110,1814,0,1
6931,3272,6365,1,1
6932,323,5650,0,1
6933,235,1313,0,2
6934,5202,5863,0,1
6935,361,2741,1,2
6936,385,1216,0,1
6937,2310,6720,0,1
6938,6799,7309,1,10
6939,2403,3809,1,12
6940,338,628,1,7
6941,1137,4433,0,1
6942,1805,6440,0,1
6943,614,6588,0,1
6944,6118,6172,1,1
6945,2108,2500,1,1
6946,1351,5041,0,1
6947,4546,6434,1,2
6948,4125,4400,1,1
6949,4848,6551,0,2
6950,3171,3809,1,1
6951,3246,4939,1,2
6952,1681,3849,1,9
6953,485,2713,0,1
6954,768,1636,0,1
6955,3721,5202,0,2
6956,3314,6775,1,1
6957,1199,7174,1,4
6958,4458,7364,0,1
6959,5783,6717,1,3
6960,2536,3269,0,1
6961,1293,6258,0,2
6962,5775,5786,1,1
6963,2520,5357,0,1
6964,3604,7415,1,1
6965,4029,6116,1,1
6966,1022,2039,0,1
6967,836,3034,1,11
6968,3525,5530,1,1
6969,4310,6269,0,1
6970,1409,6440,0,1
6971,2921,4206,0,1
6972,2280,6325,0,1
6973,4485,6410,0,1
6974,4271,6409,0,1
6975,1477,2161,0,1
6976,1766,4990,0,2
6977,2525,7082,1,2
6978,4585,5802,1,3
6979,4192,7383,1,2
6980,1365,6593,0,1
6981,2296,6525,1,1
6982,4105,4641,0,1
6983,3160,3750,0,2
6984,3167,4638,1,2
6985,836,2212,1,8
6986,5178,7103,1,5
6987,367,3973,0,1
6988,161,573,0,1
6989,3735,7182,1,2
6990,1777,2927,1,1
6991,1131,3657,0,1
6992,2280,5891,1,1
6993,646,4062,0,1
6994,5492,5651,1,1
6995,3846,6202,0,1
6996,150,5252,1,1
6997,433,3160,0,2
6998,2347,7001,0,1
6999,4931,6232,1,2
7000,441,3305,1,1
7001,2155,4459,0,1
7002,1164,6386,1,2
7003,2094,7117,0,1
7004,3806,5731,0,1
7005,1026,5924,1,2
7006,4528,7283,1,1
7007,2000,2584,0,1
7008,3112,5298,0,1
7009,6997,7272,1,1
7010,1718,4655,0,1
7011,1725,6538,0,1
7012,6828,6891,1,2
7013,1226,2910,0,1
7014,368,1404,1,4
7015,504,1777,1,2
7016,3799,7511,0,3
7017,202,7441,1,1
7018,1105,5006,1,1
7019,3326,5342,1,3
7020,409,2338,0,1
7021,11,5845,1,1
7022,621,2534,1,3
7023,90,4099,1,3
7024,965,3699,0,1
7025,964,7000,1,1
7026,837,7283,1,7
7027,26,3094,1,5
7028,2392,6323,1,6
7029,2042,4258,0,2
7030,386,6082,0,1
7031,1946,2987,0,1
7032,3785,5394,0,1
7033,202,5537,0,1
7034,2280,2460,0,1
7035,1722,6433,1,1
7036,6847,7117,1,2
7037,3687,5975,1,1
7038,6700,7111,1,3
7039,32,3427,1,8
7040,6116,6626,0,2
7041,434,3713,1,7
7042,5738,6414,1,2
7043,1170,2351,0,2
7044,755,4207,0,1
7045,538,2105,1,1
7046,1084,4261,0,1
7047,3521,5085,0,1
7048,2275,3960,1,1
7049,2675,5864,1,4
7050,2823,4086,1,1
7051,222,4401,1,2
7052,5491,6560,1,4
7053,5658,6429,1,1
7054,6436,7475,0,1
7055,7001,7174,0,1
7056,1152,7460,0,1
7057,3236,3386,1,3
7058,493,5705,0,2
7059,217,4894,0,1
7060,5015,6103,0,1
7061,2172,2720,0,1
7062,1603,4065,0,1
7063,3786,7066,0,1
7064,2235,5382,0,1
7065,2265,5651,1,6
7066,5272,7300,1,1
7067,297,3773,0,1
7068,4716,6619,1,2
7069,911,3047,0,1
7070,1030,1638,1,10
7071,1927,3324,1,4
7072,2716,6879,1,2
7073,2363,3809,1,2
7074,5459,5843,1,1
7075,1120,4280,1,1
7076,6005,7410,0,1
7077,39,4772,0,1
7078,4238,4261,1,2
7079,3673,6700,0,3
7080,1985,2676,0,1
7081,5424,7021,1,4
7082,1902,5797,0,1
7083,6687,6917,1,1
7084,9,7298,0,1
7085,5241,6433,1,1
7086,1737,4104,1,1
7087,1409,1806,0,1
7088,2130,3834,1,1
7089,1090,6716,0,1
7090,3305,6245,0,1
7091,2018,2038,1,3
7092,3433,5227,1,1
7093,3064,4760,1,1
7094,1638,3939,1,8
7095,67,3389,0,1
7096,2003,5160,0,1
7097,3690,7449,0,1
7098,1709,4632,1,5
7099,951,1180,0,1
7100,2970,7514,1,2
7101,1496,3809,1,1
7102,2689,6708,1,1
7103,239,2556,1,1
7104,657,2235,0,1
7105,2836,6510,0,1
7106,1056,1922,1,1
7107,3787,5651,1,10
7108,424,722,0,1
7109,3761,6366,0,1
7110,1764,5871,1,1
7111,1654,3785,0,5
7112,4429,4826,0,1
7113,3787,5981,1,10
7114,2140,4270,0,1
7115,887,5862,1,6
7116,1496,4289,0,1
7117,4746,4919,1,3
7118,2227,3587,1,1
7119,4624,5374,0,3
7120,2856,5445,0,1
7121,2714,3986,0,1
7122,435,1306,0,1
7123,446,6250,0,2
7124,3684,4859,1,3
7125,2923,7272,1,3
7126,1951,2581,0,1
7127,3677,3809,1,3
7128,3505,7493,0,2
7129,6226,7223,1,1
7130,5517,5749,0,2
7131,4407,5782,1,1
7132,1582,4127,1,1
7133,5871,5980,1,2
7134,1297,7161,0,1
7135,188,5178,1,7
7136,1743,2099,1,3
7137,839,3809,1,1
7138,4148,6551,1,2
7139,857,3809,1,7
7140,62,247,1,1
7141,824,6416,1,8
7142,3476,3809,1,1
7143,67,6053,1,1
7144,173,716,0,1
7145,5352,6807,0,1
7146,1388,1935,0,1
7147,779,1363,1,5
7148,5211,6357,1,2
7149,2154,3809,1,1
7150,1220,2141,0,1
7151,588,2777,1,1
7152,1222,7000,0,1
7153,2366,2741,0,2
7154,2361,2491,0,1
7155,3310,7515,1,1
7156,919,4104,0,1
7157,3698,5163,0,2
7158,4580,5705,1,2
7159,2337,3274,1,2
7160,440,4340,0,1
7161,3194,4106,0,1
7162,2551,5436,0,2
7163,4486,5100,1,1
7164,1520,3643,0,1
7165,649,5728,0,1
7166,2941,4471,0,1
7167,4737,6776,0,1
7168,2268,3810,1,3
7169,2115,3007,1,3
7170,1488,6032,0,1
7171,1055,7210,1,2
7172,1896,5928,1,2
7173,2366,2880,1,5
7174,4414,4656,0,1
7175,3360,5954,1,1
7176,5730,6883,0,1
7177,520,1545,0,3
7178,1953,3809,1,1
7179,245,6542,1,5
7180,238,2622,0,1
7181,4741,7207,1,3
7182,440,1330,1,3
7183,4968,5030,1,2
7184,3814,6416,0,7
7185,84,1050,0,1
7186,3400,6480,0,1
7187,5436,5846,1,2
7188,597,3604,1,8
7189,127,1731,1,5
7190,4193,6326,0,1
7191,1906,7333,1,1
7192,1399,4213,0,1
7193,768,4873,0,1
7194,869,1330,1,1
7195,1360,3809,1,3
7196,451,5178,1,1
7197,1904,2155,1,1
7198,2534,4987,1,1
7199,1513,2145,0,1
7200,1896,6499,0,1
7201,2360,7223,1,5
7202,4703,6542,1,1
7203,1003,4987,0,1
7204,596,2758,1,2
7205,6791,7283,1,1
7206,765,1794,1,1
7207,2475,4407,0,1
7208,425,1504,0,1
7209,162,6724,1,3
7210,4088,4851,0,2
7211,555,3810,1,2
7212,1000,2216,0,1
7213,849,5864,0,5
7214,2543,6260,1,1
7215,274,1854,0,2
7216,4776,6510,0,1
7217,864,4558,1,1
7218,2716,3901,0,2
7219,2277,5662,0,1
7220,3009,4013,0,1
7221,1548,6840,1,2
7222,3308,6621,0,1
7223,1055,6433,0,2
7224,1410,1906,0,1
7225,2261,7333,0,1
7226,125,1731,1,2
7227,252,1359,0,1
7228,2358,7223,1,6
7229,1852,3690,0,1
7230,2714,5572,0,1
7231,2176,7555,0,1
7232,3838,7511,1,1
7233,3108,5799,1,1
7234,1370,2038,0,3
7235,1253,3930,1,2
7236,3464,3947,0,1
7237,1783,6763,0,1
7238,1076,1703,0,1
7239,1817,4310,1,2
7240,3969,6924,1,1
7241,4845,4886,1,1
7242,1328,6416,1,2
7243,1842,5811,1,5
7244,1361,3916,1,2
7245,4397,6123,1,1
7246,3377,3809,1,1
7247,1589,3656,0,3
7248,3381,5095,1,1
7249,2280,6626,1,3
7250,3764,6795,1,1
7251,688,3577,0,2
7252,2751,5629,0,1
7253,2353,5132,1,1
7254,838,6672,0,1
7255,588,6906,0,1
7256,508,3138,1,4
7257,2889,4056,0,2
7258,2510,5489,1,2
7259,1316,2353,0,1
7260,1124,6287,1,2
7261,4103,7403,0,1
7262,3901,5491,1,4
7263,1742,2139,0,2
7264,3746,4524,0,2
7265,2751,6539,0,1
7266,7134,7593,0,1
7267,3691,4434,0,1
7268,2698,6791,0,1
7269,2811,3814,0,1
7270,2024,3785,0,2
7271,5658,5955,1,4
7272,1630,4144,1,3
7273,265,4760,0,1
7274,502,1994,0,1
7275,800,4733,0,1
7276,1451,6410,0,1
7277,2259,5463,1,1
7278,1435,5052,0,1
7279,2206,4046,0,1
7280,3815,6327,0,1
7281,918,3257,1,2
7282,258,2936,0,1
7283,1045,4620,1,1
7284,3248,4255,0,1
7285,1234,2303,0,1
7286,3495,5462,0,1
7287,6898,7190,1,5
7288,3165,4927,0,1
7289,782,2696,0,1
7290,3257,6258,1,4
7291,1347,3342,0,1
7292,3308,4201,1,1
7293,1749,5253,1,2
7294,4773,6769,0,1
7295,3562,3809,1,1
7296,3398,7426,0,1
7297,39,3274,0,1
7298,336,361,0,2
7299,2070,2718,0,1
7300,2159,6026,0,1
7301,2829,3305,1,1
7302,1772,3809,1,2
7303,736,1406,0,1
7304,3547,7429,1,1
7305,4091,5584,0,1
7306,3283,3314,1,4
7307,6097,7028,0,1
7308,2137,6567,0,1
7309,358,3809,1,1
7310,360,456,1,1
7311,505,3058,0,1
7312,2098,3236,0,3
7313,4492,6164,1,4
7314,4675,5788,1,1
7315,6614,6876,1,3
7316,4269,7061,1,1
7317,4909,6673,0,1
7318,2702,3300,1,5
7319,5583,6118,0,1
7320,2168,3427,1,3
7321,5047,5464,1,3
7322,574,683,0,1
7323,517,2827,0,3
7324,479,3077,0,2
7325,4459,4578,0,4
7326,4906,7021,0,2
7327,5651,6108,1,13
7328,1766,2744,1,3
7329,1488,4781,1,4
7330,3534,3806,0,1
7331,3735,5490,1,2
7332,271,2253,0,4
7333,2918,4350,0,1
7334,4638,6378,1,4
7335,727,7353,0,1
7336,3087,6374,1,12
7337,1072,3156,0,1
7338,678,3687,0,1
7339,4096,7284,0,1
7340,2137,3063,0,1
7341,3164,3809,1,5
7342,4258,6917,1,2
7343,303,2584,0,1
7344,769,4504,0,1
7345,2778,6327,0,1
7346,1664,7272,1,2
7347,2536,4231,0,2
7348,2326,4721,0,1
7349,3936,6281,1,1
7350,3251,5435,0,1
7351,6968,7426,1,1
7352,2718,6749,0,1
7353,1661,4859,1,2
7354,6694,7041,1,1
7355,2063,2795,0,1
7356,1681,3965,1,3
7357,3690,6734,0,2
7358,3533,6564,0,1
7359,1347,2690,0,1
7360,1902,3556,0,6
7361,581,4422,0,3
7362,680,7173,0,1
7363,3652,4020,0,1
7364,7082,7383,1,7
7365,4085,5026,0,2
7366,4022,6215,1,2
7367,2644,3273,1,1
7368,2966,5258,0,2
7369,231,7177,0,2
7370,1179,7266,1,2
7371,494,5482,1,2
7372,3215,4764,0,1
7373,144,1569,0,1
7374,3762,4182,1,1
7375,46,3048,0,1
7376,2392,5763,1,6
7377,3918,4644,0,1
7378,2568,5353,0,1
7379,2994,3080,0,1
7380,1686,5934,0,5
7381,19,2328,0,1
7382,2401,3809,1,1
7383,106,3518,0,1
7384,1463,4848,0,1
7385,966,3413,0,1
7386,943,4105,1,1
7387,1233,2651,1,1
7388,594,4947,0,1
7389,1549,1825,0,1
7390,86,2208,1,1
7391,7014,7444,1,1
7392,258,3034,1,2
7393,2196,6422,1,1
7394,1618,5383,0,1
7395,132,3809,1,2
7396,2863,7571,1,8
7397,1826,7380,0,1
7398,1110,1244,1,1
7399,2877,6423,1,1
7400,3273,7039,0,3
7401,1695,3809,1,7
7402,2596,7108,1,3
7403,687,4886,0,1
7404,1776,5030,1,4
7405,491,1879,0,1
7406,4529,6660,0,1
7407,3695,5837,1,1
7408,212,5472,0,2
7409,2259,2667,0,1
7410,361,2880,1,5
7411,363,2977,0,1
7412,3164,6546,1,3
7413,2646,4099,1,1
7414,1423,2474,1,3
7415,2897,4813,1,1
7416,997,4724,1,1
7417,1441,3809,1,1
7418,2667,5269,0,1
7419,196,5451,1,1
7420,3543,5329,1,5
7421,264,3781,0,2
7422,1228,4031,1,4
7423,3167,4337,1,2
7424,4455,6262,1,1
7425,6016,7289,0,1
7426,535,6619,1,2
7427,1036,3986,0,1
7428,3714,6775,0,1
7429,3769,5663,0,1
7430,733,1999,0,1
7431,1490,6769,0,1
7432,1196,1966,0,1
7433,1463,6247,0,1
7434,1927,5854,1,4
7435,3766,6281,1,1
7436,4091,5763,0,1
7437,4508,4718,1,1
7438,446,5013,0,1
7439,1690,6452,0,1
7440,2618,7557,1,4
7441,7327,7515,1,1
7442,4727,6718,0,1
7443,2481,6440,1,2
7444,3007,5920,1,1
7445,6791,7436,1,1
7446,1431,6868,1,6
7447,869,3607,0,1
7448,2284,3705,1,4
7449,2330,5981,1,10
7450,571,3101,0,1
7451,1883,2280,1,4
7452,849,5101,1,4
7453,1369,5135,0,1
7454,4894,5518,0,1
7455,3842,5630,0,2
7456,2330,6812,1,15
7457,2416,6855,0,1
7458,1235,3177,0,1
7459,4391,5016,0,1
7460,979,4898,1,1
7461,5784,6891,1,3
7462,1262,3272,0,1
7463,3396,4956,0,1
7464,4610,6052,1,1
7465,3557,3809,1,3
7466,3698,4928,0,1
7467,1256,4649,0,1
7468,680,5330,1,1
7469,4589,6484,0,2
7470,1597,2614,1,1
7471,2253,5824,0,1
7472,459,6154,0,1
7473,2748,4257,1,4
7474,592,4198,1,1
7475,1603,4091,0,1
7476,879,6248,1,1
7477,6426,7426,1,4
7478,94,2690,0,1
7479,3192,4318,1,1
7480,1230,2957,0,3
7481,3288,3809,1,1
7482,2688,5560,1,3
